wgd_status,clock_rank,chr,density,row_median,p_value,p_adj,signif
WGD,1,chr22,0.5469370244096143,0.4566278853868947,1,1,
WGD,1,chr3,0.5072688945725323,0.4566278853868947,1,1,
WGD,1,chr4,0.4702256952563977,0.4566278853868947,1,1,
WGD,1,chr5,0.4942358658228536,0.4566278853868947,1,1,
WGD,1,chr6,0.5852171509829698,0.4566278853868947,1,1,
WGD,1,chr7,0.5892356110427629,0.4566278853868947,1,1,
WGD,1,chr8,0.3868264201339498,0.4566278853868947,1,1,
WGD,1,chr9,0.44303007551739176,0.4566278853868947,1,1,
WGD,2,chr1,0.3041227835764015,0.22309170978959225,1,1,
WGD,2,chr10,0,0.22309170978959225,1,1,
WGD,2,chr11,0.38780021550959803,0.22309170978959225,1,1,
WGD,2,chr12,0.23330448179310423,0.22309170978959225,1,1,
WGD,2,chr13,0.27661554872880917,0.22309170978959225,1,1,
WGD,2,chr14,0.4489464634253051,0.22309170978959225,1,1,
WGD,2,chr15,0,0.22309170978959225,1,1,
WGD,2,chr16,0.12528698591723966,0.22309170978959225,1,1,
WGD,2,chr17,0.5355630215132149,0.22309170978959225,1,1,
WGD,2,chr18,0,0.22309170978959225,1,1,
WGD,2,chr19,0.13881214000698552,0.22309170978959225,1,1,
WGD,2,chr2,0.21859343225636796,0.22309170978959225,1,1,
WGD,2,chr20,0.2621106815144088,0.22309170978959225,1,1,
WGD,2,chr21,0.15897728428453875,0.22309170978959225,1,1,
WGD,2,chr22,0,0.22309170978959225,1,1,
WGD,2,chr3,0.22758998732281654,0.22309170978959225,1,1,
WGD,2,chr4,0,0.22309170978959225,1,1,
WGD,2,chr5,0.29092848957756984,0.22309170978959225,1,1,
WGD,2,chr6,0.2730239256682951,0.22309170978959225,1,1,
WGD,2,chr7,0,0.22309170978959225,1,1,
WGD,2,chr8,0,0.22309170978959225,1,1,
WGD,2,chr9,0.5062754736599145,0.22309170978959225,1,1,
WGD,3+,chr1,0,0,NA,NA,
WGD,3+,chr10,0,0,NA,NA,
WGD,3+,chr11,0.0053853178464363894,0,1,1,
WGD,3+,chr12,0,0,NA,NA,
WGD,3+,chr13,0,0,NA,NA,
WGD,3+,chr14,0,0,NA,NA,
WGD,3+,chr15,0,0,NA,NA,
WGD,3+,chr16,0,0,NA,NA,
WGD,3+,chr17,0,0,NA,NA,
WGD,3+,chr18,0,0,NA,NA,
WGD,3+,chr19,0,0,NA,NA,
WGD,3+,chr2,0.15662759336143517,0,1,1,
WGD,3+,chr20,0.37810160868168957,0,1,1,
WGD,3+,chr21,0,0,NA,NA,
WGD,3+,chr22,0,0,NA,NA,
WGD,3+,chr3,0.262473763704445,0,1,1,
WGD,3+,chr4,0,0,NA,NA,
WGD,3+,chr5,0,0,NA,NA,
WGD,3+,chr6,0.3130949888825395,0,1,1,
WGD,3+,chr7,0,0,NA,NA,
WGD,3+,chr8,0.4795841904371827,0,1,1,
WGD,3+,chr9,0,0,NA,NA,
