wgd_status,clock_rank,chr,density,row_median,p_value,p_adj,signif
Classic,2,chr6,0.0469553524805287,0.032896198689719866,1,1,
Classic,2,chr7,0.01685547833033061,0.032896198689719866,1,1,
Classic,2,chr8,0.09153063097510593,0.032896198689719866,1,1,
Classic,2,chr9,0.027501950980447866,0.032896198689719866,1,1,
Classic,3+,chr1,0,0,NA,NA,
Classic,3+,chr10,0,0,NA,NA,
Classic,3+,chr11,0,0,NA,NA,
Classic,3+,chr12,0,0,NA,NA,
Classic,3+,chr13,0,0,NA,NA,
Classic,3+,chr14,0,0,NA,NA,
Classic,3+,chr15,0,0,NA,NA,
Classic,3+,chr16,0,0,NA,NA,
Classic,3+,chr17,0,0,NA,NA,
Classic,3+,chr18,0,0,NA,NA,
Classic,3+,chr19,0,0,NA,NA,
Classic,3+,chr2,0,0,NA,NA,
Classic,3+,chr20,0,0,NA,NA,
Classic,3+,chr21,0,0,NA,NA,
Classic,3+,chr22,0,0,NA,NA,
Classic,3+,chr3,0,0,NA,NA,
Classic,3+,chr4,0,0,NA,NA,
Classic,3+,chr5,0,0,NA,NA,
Classic,3+,chr6,0,0,NA,NA,
Classic,3+,chr7,0,0,NA,NA,
Classic,3+,chr8,0,0,NA,NA,
Classic,3+,chr9,0,0,NA,NA,
HM,1,chr1,0.036734206280162995,0.036371267891938994,1,1,
HM,1,chr10,0.04792714218818803,0.036371267891938994,1,1,
HM,1,chr11,0.061656980925410894,0.036371267891938994,1,1,
HM,1,chr12,0.03775472747832086,0.036371267891938994,1,1,
HM,1,chr13,0.05529374063968675,0.036371267891938994,1,1,
HM,1,chr14,0.027926749637424877,0.036371267891938994,1,1,
HM,1,chr15,0.0290282219127582,0.036371267891938994,1,1,
HM,1,chr16,0.010867133705939983,0.036371267891938994,1,1,
HM,1,chr17,0.019614149652424077,0.036371267891938994,1,1,
HM,1,chr18,0.036008329503715,0.036371267891938994,1,1,
HM,1,chr19,0.027124104726657102,0.036371267891938994,1,1,
HM,1,chr2,0.022016679817972753,0.036371267891938994,1,1,
HM,1,chr20,0.018214679329319874,0.036371267891938994,1,1,
HM,1,chr21,0.005241218014859013,0.036371267891938994,1,1,
HM,1,chr22,0,0.036371267891938994,1,1,
HM,1,chr3,0.12490252332434353,0.036371267891938994,1,1,
HM,1,chr4,0.06328045111678181,0.036371267891938994,1,1,
HM,1,chr5,0.11551008416366267,0.036371267891938994,1,1,
HM,1,chr6,0.0438875390313711,0.036371267891938994,1,1,
HM,1,chr7,0.15895514912734252,0.036371267891938994,1,1,
HM,1,chr8,0.18374356308062448,0.036371267891938994,1,1,
HM,1,chr9,0.005060479242683625,0.036371267891938994,1,1,
HM,2,chr1,0.01924470740928374,0.05767405946836471,1,1,
HM,2,chr10,0.044662551636029064,0.05767405946836471,1,1,
HM,2,chr11,0.07423382775499114,0.05767405946836471,1,1,
HM,2,chr12,0.006825637056131737,0.05767405946836471,1,1,
HM,2,chr13,0.284017578876752,0.05767405946836471,1,1,
HM,2,chr14,0.10914848481291711,0.05767405946836471,1,1,
HM,2,chr15,0.08391968561021958,0.05767405946836471,1,1,
HM,2,chr16,0.025319798968607463,0.05767405946836471,1,1,
HM,2,chr17,0.19427163364574201,0.05767405946836471,1,1,
HM,2,chr18,0,0.05767405946836471,1,1,
HM,2,chr19,0,0.05767405946836471,1,1,
HM,2,chr2,0.05788676070760639,0.05767405946836471,1,1,
HM,2,chr20,0.08146417226199511,0.05767405946836471,1,1,
HM,2,chr21,0.02766064247972738,0.05767405946836471,1,1,
HM,2,chr22,0,0.05767405946836471,1,1,
HM,2,chr3,0.09349647043886528,0.05767405946836471,1,1,
HM,2,chr4,0.016031922537032575,0.05767405946836471,1,1,
HM,2,chr5,0.0847623738820645,0.05767405946836471,1,1,
HM,2,chr6,0.04235838353359985,0.05767405946836471,1,1,
HM,2,chr7,0.0951033679237447,0.05767405946836471,1,1,
HM,2,chr8,0.07292760288267613,0.05767405946836471,1,1,
HM,2,chr9,0.057461358229123016,0.05767405946836471,1,1,
HM,3+,chr1,0,0,NA,NA,
HM,3+,chr10,0,0,NA,NA,
HM,3+,chr11,0,0,NA,NA,
HM,3+,chr12,0.17916577871385383,0,1,1,
HM,3+,chr13,0.5739540767769156,0,1,1,
HM,3+,chr14,0,0,NA,NA,
HM,3+,chr15,0,0,NA,NA,
HM,3+,chr16,0,0,NA,NA,
HM,3+,chr17,0,0,NA,NA,
HM,3+,chr18,0,0,NA,NA,
HM,3+,chr19,0,0,NA,NA,
HM,3+,chr2,0.2835092629946871,0,1,1,
HM,3+,chr20,0,0,NA,NA,
HM,3+,chr21,0,0,NA,NA,
HM,3+,chr22,0.1900804111665227,0,1,1,
HM,3+,chr3,0,0,NA,NA,
HM,3+,chr4,0,0,NA,NA,
HM,3+,chr5,0,0,NA,NA,
HM,3+,chr6,0.4532619620223156,0,1,1,
HM,3+,chr7,0,0,NA,NA,
HM,3+,chr8,0,0,NA,NA,
HM,3+,chr9,0,0,NA,NA,
WGD,1,chr1,0.3458390223839726,0.3396069280785814,1,1,
WGD,1,chr10,0.44109942048398,0.3396069280785814,1,1,
WGD,1,chr11,0.41544921996138867,0.3396069280785814,1,1,
WGD,1,chr12,0.39008093627519824,0.3396069280785814,1,1,
WGD,1,chr13,0.31213594818107365,0.3396069280785814,1,1,
WGD,1,chr14,0.3124425287532227,0.3396069280785814,1,1,
WGD,1,chr15,0.353957535593912,0.3396069280785814,1,1,
WGD,1,chr16,0.35345874178333264,0.3396069280785814,1,1,
WGD,1,chr17,0.32844802139718066,0.3396069280785814,1,1,
WGD,1,chr18,0.35528436743398883,0.3396069280785814,1,1,
WGD,1,chr19,0.2155186883079464,0.3396069280785814,1,1,
WGD,1,chr2,0.3333748337731902,0.3396069280785814,1,1,
WGD,1,chr20,0.267705553847001,0.3396069280785814,1,1,
WGD,1,chr21,0.24330807633523133,0.3396069280785814,1,1,
WGD,1,chr22,0.3092887422627489,0.3396069280785814,1,1,
WGD,1,chr3,0.330799133882628,0.3396069280785814,1,1,
WGD,1,chr4,0.4793202268128778,0.3396069280785814,1,1,
WGD,1,chr5,0.397744829343228,0.3396069280785814,1,1,
WGD,1,chr6,0.3655590927177508,0.3396069280785814,1,1,
WGD,1,chr7,0.3785257288781036,0.3396069280785814,1,1,
WGD,1,chr8,0.23058248156614547,0.3396069280785814,1,1,
WGD,1,chr9,0.31966165793528856,0.3396069280785814,1,1,
WGD,2,chr1,0.04156864066549306,0.07263615584420258,1,1,
WGD,2,chr10,0.12325470087755427,0.07263615584420258,1,1,
WGD,2,chr11,0.11779100499119613,0.07263615584420258,1,1,
WGD,2,chr12,0.08121942875743371,0.07263615584420258,1,1,
WGD,2,chr13,0.1810266865091235,0.07263615584420258,1,1,
WGD,2,chr14,0.15622427771930836,0.07263615584420258,1,1,
WGD,2,chr15,0.06991096638968873,0.07263615584420258,1,1,
WGD,2,chr16,0.08075110226907486,0.07263615584420258,1,1,
WGD,2,chr17,0.02175144568257167,0.07263615584420258,1,1,
WGD,2,chr18,0.10489169072659936,0.07263615584420258,1,1,
WGD,2,chr19,0.03373591932064855,0.07263615584420258,1,1,
WGD,2,chr2,0.03923963385382577,0.07263615584420258,1,1,
WGD,2,chr20,0.010317499958746871,0.07263615584420258,1,1,
WGD,2,chr21,0.041497627410157445,0.07263615584420258,1,1,
WGD,2,chr22,0.12487665912620723,0.07263615584420258,1,1,
WGD,2,chr3,0.05333762897465706,0.07263615584420258,1,1,
WGD,2,chr4,0.06013597179484491,0.07263615584420258,1,1,
WGD,2,chr5,0.12250221208537082,0.07263615584420258,1,1,
WGD,2,chr6,0.07536134529871644,0.07263615584420258,1,1,
WGD,2,chr7,0.16560139002801605,0.07263615584420258,1,1,
WGD,2,chr8,0.06430310209704404,0.07263615584420258,1,1,
WGD,2,chr9,0.06366639268186892,0.07263615584420258,1,1,
WGD,3+,chr1,0.014686931813100679,0.02400555472203863,1,1,
WGD,3+,chr10,0.028319027666019844,0.02400555472203863,1,1,
WGD,3+,chr11,0,0.02400555472203863,1,1,
WGD,3+,chr12,0.012505148881157042,0.02400555472203863,1,1,
WGD,3+,chr13,0.09622120768418285,0.02400555472203863,1,1,
WGD,3+,chr14,0.21522945161199572,0.02400555472203863,1,1,
WGD,3+,chr15,0.1408314087357753,0.02400555472203863,1,1,
WGD,3+,chr16,0.021088500457745702,0.02400555472203863,1,1,
WGD,3+,chr17,0.048576072098341756,0.02400555472203863,1,1,
WGD,3+,chr18,0.0425661663305551,0.02400555472203863,1,1,
WGD,3+,chr19,0,0.02400555472203863,1,1,
WGD,3+,chr2,0.026922608986331555,0.02400555472203863,1,1,
WGD,3+,chr20,0,0.02400555472203863,1,1,
WGD,3+,chr21,0.05015085998006021,0.02400555472203863,1,1,
WGD,3+,chr22,0,0.02400555472203863,1,1,
WGD,3+,chr3,0.06990556259207605,0.02400555472203863,1,1,
WGD,3+,chr4,0.02942874725439048,0.02400555472203863,1,1,
WGD,3+,chr5,0.016437255624539356,0.02400555472203863,1,1,
WGD,3+,chr6,0.14097610118692822,0.02400555472203863,1,1,
WGD,3+,chr7,0.002809850645785556,0.02400555472203863,1,1,
WGD,3+,chr8,0,0.02400555472203863,1,1,
WGD,3+,chr9,0,0.02400555472203863,1,1,
