wgd_status,clock_rank,chr,density,row_median,p_value,p_adj,signif
HM,1,chr6,0.3993986549413559,0.5418079934948026,1,1,
HM,1,chr7,0.9989597185443237,0.5418079934948026,1,1,
HM,1,chr8,0.7860621198288744,0.5418079934948026,1,1,
HM,1,chr9,0.368329416201211,0.5418079934948026,1,1,
HM,2,chr1,0,0,NA,NA,
HM,2,chr10,0,0,NA,NA,
HM,2,chr11,0,0,NA,NA,
HM,2,chr12,0.9982071527638812,0,1,1,
HM,2,chr13,0,0,NA,NA,
HM,2,chr14,0,0,NA,NA,
HM,2,chr15,0,0,NA,NA,
HM,2,chr16,0,0,NA,NA,
HM,2,chr17,0,0,NA,NA,
HM,2,chr18,0,0,NA,NA,
HM,2,chr19,0,0,NA,NA,
HM,2,chr2,0,0,NA,NA,
HM,2,chr20,0,0,NA,NA,
HM,2,chr21,0,0,NA,NA,
HM,2,chr22,0,0,NA,NA,
HM,2,chr3,0,0,NA,NA,
HM,2,chr4,0,0,NA,NA,
HM,2,chr5,0,0,NA,NA,
HM,2,chr6,0,0,NA,NA,
HM,2,chr7,0,0,NA,NA,
HM,2,chr8,0,0,NA,NA,
HM,2,chr9,0,0,NA,NA,
HM,3+,chr1,0,0,NA,NA,
HM,3+,chr10,0,0,NA,NA,
HM,3+,chr11,0,0,NA,NA,
HM,3+,chr12,0,0,NA,NA,
HM,3+,chr13,0,0,NA,NA,
HM,3+,chr14,0,0,NA,NA,
HM,3+,chr15,0,0,NA,NA,
HM,3+,chr16,0,0,NA,NA,
HM,3+,chr17,0,0,NA,NA,
HM,3+,chr18,0,0,NA,NA,
HM,3+,chr19,0,0,NA,NA,
HM,3+,chr2,0,0,NA,NA,
HM,3+,chr20,0,0,NA,NA,
HM,3+,chr21,0,0,NA,NA,
HM,3+,chr22,0,0,NA,NA,
HM,3+,chr3,0,0,NA,NA,
HM,3+,chr4,0,0,NA,NA,
HM,3+,chr5,0,0,NA,NA,
HM,3+,chr6,0,0,NA,NA,
HM,3+,chr7,0,0,NA,NA,
HM,3+,chr8,0,0,NA,NA,
HM,3+,chr9,0,0,NA,NA,
WGD,1,chr1,0.558362012064957,0.5949112906319596,1,1,
WGD,1,chr10,0.5879315854516628,0.5949112906319596,1,1,
WGD,1,chr11,0.6733739100600152,0.5949112906319596,1,1,
WGD,1,chr12,0.806465612608622,0.5949112906319596,1,1,
WGD,1,chr13,0.6036382447153413,0.5949112906319596,1,1,
WGD,1,chr14,0.5468988426731964,0.5949112906319596,1,1,
WGD,1,chr15,0.5006953199757592,0.5949112906319596,1,1,
WGD,1,chr16,0.6567735498651631,0.5949112906319596,1,1,
WGD,1,chr17,0.6090529108798413,0.5949112906319596,1,1,
WGD,1,chr18,0.4997851062514397,0.5949112906319596,1,1,
WGD,1,chr19,0.5869860143290474,0.5949112906319596,1,1,
WGD,1,chr2,0.5887430973146466,0.5949112906319596,1,1,
WGD,1,chr20,0.44049290767454197,0.5949112906319596,1,1,
WGD,1,chr21,0.3033539614516092,0.5949112906319596,1,1,
WGD,1,chr22,0.23124504283887717,0.5949112906319596,1,1,
WGD,1,chr3,0.7635251629070505,0.5949112906319596,1,1,
WGD,1,chr4,0.8270874715483738,0.5949112906319596,1,1,
WGD,1,chr5,0.8381150635109499,0.5949112906319596,1,1,
WGD,1,chr6,0.617952918926771,0.5949112906319596,1,1,
WGD,1,chr7,0.8006003905537399,0.5949112906319596,1,1,
WGD,1,chr8,0.6010794839492726,0.5949112906319596,1,1,
WGD,1,chr9,0.560335381625279,0.5949112906319596,1,1,
WGD,2,chr1,0,0,NA,NA,
WGD,2,chr10,0,0,NA,NA,
WGD,2,chr11,0,0,NA,NA,
WGD,2,chr12,0,0,NA,NA,
WGD,2,chr13,0,0,NA,NA,
WGD,2,chr14,0,0,NA,NA,
WGD,2,chr15,0,0,NA,NA,
WGD,2,chr16,0,0,NA,NA,
WGD,2,chr17,0,0,NA,NA,
WGD,2,chr18,0,0,NA,NA,
WGD,2,chr19,0,0,NA,NA,
WGD,2,chr2,0,0,NA,NA,
WGD,2,chr20,0,0,NA,NA,
WGD,2,chr21,0.6800609060127807,0,1,1,
WGD,2,chr22,0,0,NA,NA,
WGD,2,chr3,0,0,NA,NA,
WGD,2,chr4,0,0,NA,NA,
WGD,2,chr5,0,0,NA,NA,
WGD,2,chr6,0,0,NA,NA,
WGD,2,chr7,0,0,NA,NA,
WGD,2,chr8,0,0,NA,NA,
WGD,2,chr9,0,0,NA,NA,
WGD,3+,chr1,0,0,NA,NA,
WGD,3+,chr10,0,0,NA,NA,
WGD,3+,chr11,0,0,NA,NA,
WGD,3+,chr12,0,0,NA,NA,
WGD,3+,chr13,0,0,NA,NA,
WGD,3+,chr14,0,0,NA,NA,
WGD,3+,chr15,0,0,NA,NA,
WGD,3+,chr16,0,0,NA,NA,
WGD,3+,chr17,0,0,NA,NA,
WGD,3+,chr18,0,0,NA,NA,
WGD,3+,chr19,0,0,NA,NA,
WGD,3+,chr2,0,0,NA,NA,
WGD,3+,chr20,0,0,NA,NA,
WGD,3+,chr21,0,0,NA,NA,
WGD,3+,chr22,0,0,NA,NA,
WGD,3+,chr3,0,0,NA,NA,
WGD,3+,chr4,0,0,NA,NA,
WGD,3+,chr5,0,0,NA,NA,
WGD,3+,chr6,0,0,NA,NA,
WGD,3+,chr7,0,0,NA,NA,
WGD,3+,chr8,0,0,NA,NA,
WGD,3+,chr9,0,0,NA,NA,
