wgd_status,clock_rank,chr,density,row_median,p_value,p_adj,signif
Classic,2,chr9,0,0,NA,NA,
Classic,3+,chr1,0,0,NA,NA,
Classic,3+,chr10,0,0,NA,NA,
Classic,3+,chr11,0,0,NA,NA,
Classic,3+,chr12,0,0,NA,NA,
Classic,3+,chr13,0,0,NA,NA,
Classic,3+,chr14,0,0,NA,NA,
Classic,3+,chr15,0,0,NA,NA,
Classic,3+,chr16,0,0,NA,NA,
Classic,3+,chr17,0,0,NA,NA,
Classic,3+,chr18,0,0,NA,NA,
Classic,3+,chr19,0,0,NA,NA,
Classic,3+,chr2,0,0,NA,NA,
Classic,3+,chr20,0,0,NA,NA,
Classic,3+,chr21,0,0,NA,NA,
Classic,3+,chr22,0,0,NA,NA,
Classic,3+,chr3,0,0,NA,NA,
Classic,3+,chr4,0,0,NA,NA,
Classic,3+,chr5,0,0,NA,NA,
Classic,3+,chr6,0.22455867080366448,0,1,1,
Classic,3+,chr7,0,0,NA,NA,
Classic,3+,chr8,0,0,NA,NA,
Classic,3+,chr9,0,0,NA,NA,
HM,1,chr1,0,0.19689265756058763,1,1,
HM,1,chr10,0,0.19689265756058763,1,1,
HM,1,chr11,0.24853926309749375,0.19689265756058763,1,1,
HM,1,chr12,0.24995797407276152,0.19689265756058763,1,1,
HM,1,chr13,0.42186116364558446,0.19689265756058763,1,1,
HM,1,chr14,0.20323421972744363,0.19689265756058763,1,1,
HM,1,chr15,0,0.19689265756058763,1,1,
HM,1,chr16,0.48738392600110364,0.19689265756058763,1,1,
HM,1,chr17,0.1361414638868475,0.19689265756058763,1,1,
HM,1,chr18,0,0.19689265756058763,1,1,
HM,1,chr19,0.2481094761937644,0.19689265756058763,1,1,
HM,1,chr2,0.31673405568360574,0.19689265756058763,1,1,
HM,1,chr20,0.42126239497904977,0.19689265756058763,1,1,
HM,1,chr21,0.1744388025363446,0.19689265756058763,1,1,
HM,1,chr22,0.19055109539373163,0.19689265756058763,1,1,
HM,1,chr3,0.13145282203637232,0.19689265756058763,1,1,
HM,1,chr4,0,0.19689265756058763,1,1,
HM,1,chr5,0.47521199289656385,0.19689265756058763,1,1,
HM,1,chr6,0.24962751965027133,0.19689265756058763,1,1,
HM,1,chr7,0.32543521180644824,0.19689265756058763,1,1,
HM,1,chr8,0,0.19689265756058763,1,1,
HM,1,chr9,0,0.19689265756058763,1,1,
HM,2,chr1,0,0,NA,NA,
HM,2,chr10,0,0,NA,NA,
HM,2,chr11,0.49852516748154585,0,1,1,
HM,2,chr12,0.912207895898672,0,1,1,
HM,2,chr13,0.42923496454515653,0,1,1,
HM,2,chr14,0,0,NA,NA,
HM,2,chr15,0,0,NA,NA,
HM,2,chr16,0.9509721585980097,0,1,1,
HM,2,chr17,0,0,NA,NA,
HM,2,chr18,0,0,NA,NA,
HM,2,chr19,0.9952979573485984,0,1,1,
HM,2,chr2,0.2558110809767589,0,1,1,
HM,2,chr20,0.8646954440042699,0,1,1,
HM,2,chr21,0,0,NA,NA,
HM,2,chr22,0,0,NA,NA,
HM,2,chr3,0.24626114829517037,0,1,1,
HM,2,chr4,0,0,NA,NA,
HM,2,chr5,0.3013538658927943,0,1,1,
HM,2,chr6,0,0,NA,NA,
HM,2,chr7,0.8445711932366806,0,1,1,
HM,2,chr8,0,0,NA,NA,
HM,2,chr9,0,0,NA,NA,
HM,3+,chr1,0,0,NA,NA,
HM,3+,chr10,0,0,NA,NA,
HM,3+,chr11,0,0,NA,NA,
HM,3+,chr12,0,0,NA,NA,
HM,3+,chr13,0,0,NA,NA,
HM,3+,chr14,0,0,NA,NA,
HM,3+,chr15,0,0,NA,NA,
HM,3+,chr16,0,0,NA,NA,
HM,3+,chr17,0,0,NA,NA,
HM,3+,chr18,0,0,NA,NA,
HM,3+,chr19,0,0,NA,NA,
HM,3+,chr2,0,0,NA,NA,
HM,3+,chr20,0,0,NA,NA,
HM,3+,chr21,0,0,NA,NA,
HM,3+,chr22,0,0,NA,NA,
HM,3+,chr3,0,0,NA,NA,
HM,3+,chr4,0,0,NA,NA,
HM,3+,chr5,0,0,NA,NA,
HM,3+,chr6,0,0,NA,NA,
HM,3+,chr7,0,0,NA,NA,
HM,3+,chr8,0,0,NA,NA,
HM,3+,chr9,0,0,NA,NA,
WGD,1,chr1,0.9984009716870474,0.7822256920433921,1,1,
WGD,1,chr10,0.8286836142469058,0.7822256920433921,1,1,
WGD,1,chr11,0.7896001301152011,0.7822256920433921,1,1,
WGD,1,chr12,0.7985044798954845,0.7822256920433921,1,1,
WGD,1,chr13,0.6794261447424647,0.7822256920433921,1,1,
WGD,1,chr14,0.4877621273458647,0.7822256920433921,1,1,
WGD,1,chr15,0.8435903922966345,0.7822256920433921,1,1,
WGD,1,chr16,0.73977729760381294,0.7822256920433921,1,1,
WGD,1,chr17,0.9100148124501433,0.7822256920433921,1,1,
WGD,1,chr18,0.3997693719942588,0.7822256920433921,1,1,
WGD,1,chr19,0.940063437248701,0.7822256920433921,1,1,
WGD,1,chr2,0.7939528635215684,0.7822256920433921,1,1,
WGD,1,chr20,0.7276312484212745,0.7822256920433921,1,1,
WGD,1,chr21,0.5503971242821122,0.7822256920433921,1,1,
WGD,1,chr22,0.5857957866752055,0.7822256920433921,1,1,
WGD,1,chr3,0.7748512539715829,0.7822256920433921,1,1,
WGD,1,chr4,0.5993193006051301,0.7822256920433921,1,1,
WGD,1,chr5,0.7969254080612106,0.7822256920433921,1,1,
WGD,1,chr6,0.9133179359360563,0.7822256920433921,1,1,
WGD,1,chr7,0.7934874719916428,0.7822256920433921,1,1,
WGD,1,chr8,0.7150945797321694,0.7822256920433921,1,1,
WGD,1,chr9,0.3967683088161777,0.7822256920433921,1,1,
WGD,2,chr1,0,0,NA,NA,
WGD,2,chr10,0,0,NA,NA,
WGD,2,chr11,0,0,NA,NA,
WGD,2,chr12,0,0,NA,NA,
WGD,2,chr13,0,0,NA,NA,
WGD,2,chr14,0,0,NA,NA,
WGD,2,chr15,0,0,NA,NA,
WGD,2,chr16,0,0,NA,NA,
WGD,2,chr17,0,0,NA,NA,
WGD,2,chr18,0,0,NA,NA,
WGD,2,chr19,0,0,NA,NA,
WGD,2,chr2,0,0,NA,NA,
WGD,2,chr20,0,0,NA,NA,
WGD,2,chr21,0,0,NA,NA,
WGD,2,chr22,0,0,NA,NA,
WGD,2,chr3,0,0,NA,NA,
WGD,2,chr4,0,0,NA,NA,
WGD,2,chr5,0,0,NA,NA,
WGD,2,chr6,0,0,NA,NA,
WGD,2,chr7,0,0,NA,NA,
WGD,2,chr8,0,0,NA,NA,
WGD,2,chr9,0,0,NA,NA,
WGD,3+,chr1,0,0,NA,NA,
WGD,3+,chr10,0,0,NA,NA,
WGD,3+,chr11,0,0,NA,NA,
WGD,3+,chr12,0,0,NA,NA,
WGD,3+,chr13,0,0,NA,NA,
WGD,3+,chr14,0,0,NA,NA,
WGD,3+,chr15,0,0,NA,NA,
WGD,3+,chr16,0,0,NA,NA,
WGD,3+,chr17,0,0,NA,NA,
WGD,3+,chr18,0,0,NA,NA,
WGD,3+,chr19,0,0,NA,NA,
WGD,3+,chr2,0,0,NA,NA,
WGD,3+,chr20,0,0,NA,NA,
WGD,3+,chr21,0,0,NA,NA,
WGD,3+,chr22,0,0,NA,NA,
WGD,3+,chr3,0,0,NA,NA,
WGD,3+,chr4,0,0,NA,NA,
WGD,3+,chr5,0,0,NA,NA,
WGD,3+,chr6,0,0,NA,NA,
WGD,3+,chr7,0,0,NA,NA,
WGD,3+,chr8,0,0,NA,NA,
WGD,3+,chr9,0,0,NA,NA,
