wgd_status,clock_rank,chr,density,row_median,p_value,p_adj,signif
Classic,3+,chr10,0.1370346528185868,0,1,1,
Classic,3+,chr11,0,0,NA,NA,
Classic,3+,chr12,0,0,NA,NA,
Classic,3+,chr13,0.10965622625735523,0,1,1,
Classic,3+,chr14,0,0,NA,NA,
Classic,3+,chr15,0,0,NA,NA,
Classic,3+,chr16,0,0,NA,NA,
Classic,3+,chr17,0,0,NA,NA,
Classic,3+,chr18,0,0,NA,NA,
Classic,3+,chr19,0,0,NA,NA,
Classic,3+,chr2,0,0,NA,NA,
Classic,3+,chr20,0,0,NA,NA,
Classic,3+,chr21,0,0,NA,NA,
Classic,3+,chr22,0,0,NA,NA,
Classic,3+,chr3,0.04827128724761129,0,1,1,
Classic,3+,chr4,0,0,NA,NA,
Classic,3+,chr5,0,0,NA,NA,
Classic,3+,chr6,0.033153705862733876,0,1,1,
Classic,3+,chr7,0,0,NA,NA,
Classic,3+,chr8,0.19220897878851675,0,1,1,
Classic,3+,chr9,0.06232029869736681,0,1,1,
HM,1,chr1,0.19586047949247495,0.13144954148627608,1,1,
HM,1,chr10,0.17859883667217194,0.13144954148627608,1,1,
HM,1,chr11,0.24321943415361838,0.13144954148627608,1,1,
HM,1,chr12,0.120713578349307,0.13144954148627608,1,1,
HM,1,chr13,0.061319280649308076,0.13144954148627608,1,1,
HM,1,chr14,0.1745736171761891,0.13144954148627608,1,1,
HM,1,chr15,0.11365359902931695,0.13144954148627608,1,1,
HM,1,chr16,0.0651354286965797,0.13144954148627608,1,1,
HM,1,chr17,0.11485856035807318,0.13144954148627608,1,1,
HM,1,chr18,0.1456530716861332,0.13144954148627608,1,1,
HM,1,chr19,0.14218550462324517,0.13144954148627608,1,1,
HM,1,chr2,0.08259855528962591,0.13144954148627608,1,1,
HM,1,chr20,0.11766715292472,0.13144954148627608,1,1,
HM,1,chr21,0.0502062387628313,0.13144954148627608,1,1,
HM,1,chr22,0.10888634022498951,0.13144954148627608,1,1,
HM,1,chr3,0.2451122856565866,0.13144954148627608,1,1,
HM,1,chr4,0.015413153584310686,0.13144954148627608,1,1,
HM,1,chr5,0.371307153494325,0.13144954148627608,1,1,
HM,1,chr6,0.19231735574919134,0.13144954148627608,1,1,
HM,1,chr7,0.4188879938353779,0.13144954148627608,1,1,
HM,1,chr8,0.1877312830529974,0.13144954148627608,1,1,
HM,1,chr9,0.01427439443975916,0.13144954148627608,1,1,
HM,2,chr1,0.0695894815844812,0.10613103436394848,1,1,
HM,2,chr10,0,0.10613103436394848,1,1,
HM,2,chr11,0.050389767853871587,0.10613103436394848,1,1,
HM,2,chr12,0,0.10613103436394848,1,1,
HM,2,chr13,0,0.10613103436394848,1,1,
HM,2,chr14,0.10374487554084223,0.10613103436394848,1,1,
HM,2,chr15,0.2737437379178466,0.10613103436394848,1,1,
HM,2,chr16,0.013985770436817346,0.10613103436394848,1,1,
HM,2,chr17,0,0.10613103436394848,1,1,
HM,2,chr18,0,0.10613103436394848,1,1,
HM,2,chr19,0,0.10613103436394848,1,1,
HM,2,chr2,0.3051006399318856,0.10613103436394848,1,1,
HM,2,chr20,0.3182612852698399,0.10613103436394848,1,1,
HM,2,chr21,0,0.10613103436394848,1,1,
HM,2,chr22,0.10851719318705473,0.10613103436394848,1,1,
HM,2,chr3,0.16128421579986335,0.10613103436394848,1,1,
HM,2,chr4,0.33299019252212103,0.10613103436394848,1,1,
HM,2,chr5,0.4505948512395619,0.10613103436394848,1,1,
HM,2,chr6,0.15257081754622265,0.10613103436394848,1,1,
HM,2,chr7,0.36399923442865667,0.10613103436394848,1,1,
HM,2,chr8,0.1971217159273381,0.10613103436394848,1,1,
HM,2,chr9,0.13793883505788243,0.10613103436394848,1,1,
HM,3+,chr1,0.13775563939985797,0.017520593662906047,1,1,
HM,3+,chr10,0.07377710799627395,0.017520593662906047,1,1,
HM,3+,chr11,0,0.017520593662906047,1,1,
HM,3+,chr12,0,0.017520593662906047,1,1,
HM,3+,chr13,0.30675152751312285,0.017520593662906047,1,1,
HM,3+,chr14,0.2617299338217937,0.017520593662906047,1,1,
HM,3+,chr15,0,0.017520593662906047,1,1,
HM,3+,chr16,0,0.017520593662906047,1,1,
HM,3+,chr17,0,0.017520593662906047,1,1,
HM,3+,chr18,0.21673027802755893,0.017520593662906047,1,1,
HM,3+,chr19,0.03752269283350716,0.017520593662906047,1,1,
HM,3+,chr2,0,0.017520593662906047,1,1,
HM,3+,chr20,0,0.017520593662906047,1,1,
HM,3+,chr21,0.035041187325812094,0.017520593662906047,1,1,
HM,3+,chr22,0,0.017520593662906047,1,1,
HM,3+,chr3,0,0.017520593662906047,1,1,
HM,3+,chr4,0.08383551060784711,0.017520593662906047,1,1,
HM,3+,chr5,0.15471373724914086,0.017520593662906047,1,1,
HM,3+,chr6,0.3162526730234301,0.017520593662906047,1,1,
HM,3+,chr7,0,0.017520593662906047,1,1,
HM,3+,chr8,0.17257277201633606,0.017520593662906047,1,1,
HM,3+,chr9,0,0.017520593662906047,1,1,
WGD,1,chr1,0.43014312020216916,0.481517396619069,1,1,
WGD,1,chr10,0.5052770684269352,0.481517396619069,1,1,
WGD,1,chr11,0.47918205178677026,0.481517396619069,1,1,
WGD,1,chr12,0.5706681170113338,0.481517396619069,1,1,
WGD,1,chr13,0.3770492919270048,0.481517396619069,1,1,
WGD,1,chr14,0.40804467395743366,0.481517396619069,1,1,
WGD,1,chr15,0.5354648899781385,0.481517396619069,1,1,
WGD,1,chr16,0.4943835625661754,0.481517396619069,1,1,
WGD,1,chr17,0.4838527414513677,0.481517396619069,1,1,
WGD,1,chr18,0.6448214853114477,0.481517396619069,1,1,
WGD,1,chr19,0.46046399333718196,0.481517396619069,1,1,
WGD,1,chr2,0.5520657753284346,0.481517396619069,1,1,
WGD,1,chr20,0.40907029677393714,0.481517396619069,1,1,
WGD,1,chr21,0.3424693387981248,0.481517396619069,1,1,
WGD,1,chr22,0.2944017483127967,0.481517396619069,1,1,
WGD,1,chr3,0.6987692639593229,0.481517396619069,1,1,
WGD,1,chr4,0.516430969343215,0.481517396619069,1,1,
WGD,1,chr5,0.4662860597370688,0.481517396619069,1,1,
WGD,1,chr6,0.4955010414275151,0.481517396619069,1,1,
WGD,1,chr7,0.40711673674631615,0.481517396619069,1,1,
WGD,1,chr8,0.39086136375715635,0.481517396619069,1,1,
WGD,1,chr9,0.567586564385235,0.481517396619069,1,1,
WGD,2,chr1,0.324296145742745,0.2923497187864408,1,1,
WGD,2,chr10,0.3399718091690328,0.2923497187864408,1,1,
WGD,2,chr11,0.3650462259381401,0.2923497187864408,1,1,
WGD,2,chr12,0.5222916962491586,0.2923497187864408,1,1,
WGD,2,chr13,0.12934148458505793,0.2923497187864408,1,1,
WGD,2,chr14,0.09190968919981267,0.2923497187864408,1,1,
WGD,2,chr15,0.2935510939490053,0.2923497187864408,1,1,
WGD,2,chr16,0.3320166945569695,0.2923497187864408,1,1,
WGD,2,chr17,0.1796531012816432,0.2923497187864408,1,1,
WGD,2,chr18,0.2816600188425845,0.2923497187864408,1,1,
WGD,2,chr19,0.16036266488321446,0.2923497187864408,1,1,
WGD,2,chr2,0.4121838175956153,0.2923497187864408,1,1,
WGD,2,chr20,0.3242169317172744,0.2923497187864408,1,1,
WGD,2,chr21,0.21013487117963345,0.2923497187864408,1,1,
WGD,2,chr22,0.10888634022498951,0.2923497187864408,1,1,
WGD,2,chr3,0.2764206365049512,0.2923497187864408,1,1,
WGD,2,chr4,0.4298987267077555,0.2923497187864408,1,1,
WGD,2,chr5,0.43157164535800596,0.2923497187864408,1,1,
WGD,2,chr6,0.1004453904359323,0.2923497187864408,1,1,
WGD,2,chr7,0.38251660619842126,0.2923497187864408,1,1,
WGD,2,chr8,0.2911483436238762,0.2923497187864408,1,1,
WGD,2,chr9,0.23889870139699587,0.2923497187864408,1,1,
WGD,3+,chr1,0,0,NA,NA,
WGD,3+,chr10,0,0,NA,NA,
WGD,3+,chr11,0,0,NA,NA,
WGD,3+,chr12,0,0,NA,NA,
WGD,3+,chr13,0,0,NA,NA,
WGD,3+,chr14,0,0,NA,NA,
WGD,3+,chr15,0,0,NA,NA,
WGD,3+,chr16,0,0,NA,NA,
WGD,3+,chr17,0,0,NA,NA,
WGD,3+,chr18,0,0,NA,NA,
WGD,3+,chr19,0,0,NA,NA,
WGD,3+,chr2,0,0,NA,NA,
WGD,3+,chr20,0,0,NA,NA,
WGD,3+,chr21,0,0,NA,NA,
WGD,3+,chr22,0,0,NA,NA,
WGD,3+,chr3,0,0,NA,NA,
WGD,3+,chr4,0,0,NA,NA,
WGD,3+,chr5,0,0,NA,NA,
WGD,3+,chr6,0,0,NA,NA,
WGD,3+,chr7,0,0,NA,NA,
WGD,3+,chr8,0.2674251599891126,0,1,1,
WGD,3+,chr9,0,0,NA,NA,
